DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Projections|Ureteral cancer|2021|Females|55–59|3
Projections|Ureteral cancer|2021|Females|60–64|8
Projections|Ureteral cancer|2021|Females|65–69|6
Projections|Ureteral cancer|2021|Females|70–74|4
Projections|Ureteral cancer|2021|Females|75–79|14
Projections|Ureteral cancer|2021|Females|80–84|13
Projections|Ureteral cancer|2021|Females|85–89|12
Projections|Ureteral cancer|2021|Females|90+|5
Projections|Ureteral cancer|2021|Females|All ages combined|67
Projections|Ureteral cancer|2022|Females|00–04|0
Projections|Ureteral cancer|2022|Females|05–09|0
Projections|Ureteral cancer|2022|Females|10–14|0
Projections|Ureteral cancer|2022|Females|15–19|0
Projections|Ureteral cancer|2022|Females|20–24|0
Projections|Ureteral cancer|2022|Females|25–29|0
Projections|Ureteral cancer|2022|Females|30–34|0
Projections|Ureteral cancer|2022|Females|35–39|0
Projections|Ureteral cancer|2022|Females|40–44|1
Projections|Ureteral cancer|2022|Females|45–49|0
Projections|Ureteral cancer|2022|Females|50–54|1
Projections|Ureteral cancer|2022|Females|55–59|4
Projections|Ureteral cancer|2022|Females|60–64|9
Projections|Ureteral cancer|2022|Females|65–69|6
Projections|Ureteral cancer|2022|Females|70–74|3
Projections|Ureteral cancer|2022|Females|75–79|15
Projections|Ureteral cancer|2022|Females|80–84|13
Projections|Ureteral cancer|2022|Females|85–89|13
Projections|Ureteral cancer|2022|Females|90+|5
Projections|Ureteral cancer|2022|Females|All ages combined|70
Projections|Ureteral cancer|2023|Females|00–04|0
Projections|Ureteral cancer|2023|Females|05–09|0
Projections|Ureteral cancer|2023|Females|10–14|0
Projections|Ureteral cancer|2023|Females|15–19|0
Projections|Ureteral cancer|2023|Females|20–24|0
Projections|Ureteral cancer|2023|Females|25–29|0
Projections|Ureteral cancer|2023|Females|30–34|0
Projections|Ureteral cancer|2023|Females|35–39|0
Projections|Ureteral cancer|2023|Females|40–44|1
Projections|Ureteral cancer|2023|Females|45–49|0
Projections|Ureteral cancer|2023|Females|50–54|1
Projections|Ureteral cancer|2023|Females|55–59|4
Projections|Ureteral cancer|2023|Females|60–64|9
Projections|Ureteral cancer|2023|Females|65–69|6
Projections|Ureteral cancer|2023|Females|70–74|2
Projections|Ureteral cancer|2023|Females|75–79|16
Projections|Ureteral cancer|2023|Females|80–84|14
Projections|Ureteral cancer|2023|Females|85–89|14
Projections|Ureteral cancer|2023|Females|90+|5
Projections|Ureteral cancer|2023|Females|All ages combined|72
Actual|Ureteral cancer|2019|Persons|00–04|0
Actual|Ureteral cancer|2019|Persons|05–09|0
Actual|Ureteral cancer|2019|Persons|10–14|0
Actual|Ureteral cancer|2019|Persons|15–19|0
Actual|Ureteral cancer|2019|Persons|20–24|0
Actual|Ureteral cancer|2019|Persons|25–29|0
Actual|Ureteral cancer|2019|Persons|30–34|0
Actual|Ureteral cancer|2019|Persons|35–39|0
Actual|Ureteral cancer|2019|Persons|40–44|1
Actual|Ureteral cancer|2019|Persons|45–49|0
Actual|Ureteral cancer|2019|Persons|50–54|3
Actual|Ureteral cancer|2019|Persons|55–59|13
Actual|Ureteral cancer|2019|Persons|60–64|21
Actual|Ureteral cancer|2019|Persons|65–69|19
Actual|Ureteral cancer|2019|Persons|70–74|25
Actual|Ureteral cancer|2019|Persons|75–79|35
Actual|Ureteral cancer|2019|Persons|80–84|25
Actual|Ureteral cancer|2019|Persons|85–89|20
Actual|Ureteral cancer|2019|Persons|90+|8
Actual|Ureteral cancer|2019|Persons|All ages combined|170
Projections|Ureteral cancer|2020|Persons|00–04|0
Projections|Ureteral cancer|2020|Persons|05–09|0
Projections|Ureteral cancer|2020|Persons|10–14|0
Projections|Ureteral cancer|2020|Persons|15–19|0
Projections|Ureteral cancer|2020|Persons|20–24|0
Projections|Ureteral cancer|2020|Persons|25–29|0
Projections|Ureteral cancer|2020|Persons|30–34|0
Projections|Ureteral cancer|2020|Persons|35–39|0
Projections|Ureteral cancer|2020|Persons|40–44|1
Projections|Ureteral cancer|2020|Persons|45–49|1
Projections|Ureteral cancer|2020|Persons|50–54|3
Projections|Ureteral cancer|2020|Persons|55–59|10
Projections|Ureteral cancer|2020|Persons|60–64|17
Projections|Ureteral cancer|2020|Persons|65–69|18
Projections|Ureteral cancer|2020|Persons|70–74|23
Projections|Ureteral cancer|2020|Persons|75–79|35
Projections|Ureteral cancer|2020|Persons|80–84|26
Projections|Ureteral cancer|2020|Persons|85–89|23
Projections|Ureteral cancer|2020|Persons|90+|8
Projections|Ureteral cancer|2020|Persons|All ages combined|165
Projections|Ureteral cancer|2021|Persons|00–04|0
Projections|Ureteral cancer|2021|Persons|05–09|0
Projections|Ureteral cancer|2021|Persons|10–14|0
Projections|Ureteral cancer|2021|Persons|15–19|0
Projections|Ureteral cancer|2021|Persons|20–24|0
Projections|Ureteral cancer|2021|Persons|25–29|0
Projections|Ureteral cancer|2021|Persons|30–34|0
Projections|Ureteral cancer|2021|Persons|35–39|0
Projections|Ureteral cancer|2021|Persons|40–44|1
Projections|Ureteral cancer|2021|Persons|45–49|1
Projections|Ureteral cancer|2021|Persons|50–54|3
Projections|Ureteral cancer|2021|Persons|55–59|10
Projections|Ureteral cancer|2021|Persons|60–64|18
Projections|Ureteral cancer|2021|Persons|65–69|18
Projections|Ureteral cancer|2021|Persons|70–74|22
Projections|Ureteral cancer|2021|Persons|75–79|36
Projections|Ureteral cancer|2021|Persons|80–84|26
Projections|Ureteral cancer|2021|Persons|85–89|23
Projections|Ureteral cancer|2021|Persons|90+|9
Projections|Ureteral cancer|2021|Persons|All ages combined|167
Projections|Ureteral cancer|2022|Persons|00–04|0
Projections|Ureteral cancer|2022|Persons|05–09|0
Projections|Ureteral cancer|2022|Persons|10–14|0
Projections|Ureteral cancer|2022|Persons|15–19|0
Projections|Ureteral cancer|2022|Persons|20–24|0
Projections|Ureteral cancer|2022|Persons|25–29|0
Projections|Ureteral cancer|2022|Persons|30–34|0
Projections|Ureteral cancer|2022|Persons|35–39|0
Projections|Ureteral cancer|2022|Persons|40–44|1
Projections|Ureteral cancer|2022|Persons|45–49|1
Projections|Ureteral cancer|2022|Persons|50–54|3
Projections|Ureteral cancer|2022|Persons|55–59|11
Projections|Ureteral cancer|2022|Persons|60–64|20
Projections|Ureteral cancer|2022|Persons|65–69|18
Projections|Ureteral cancer|2022|Persons|70–74|21
Projections|Ureteral cancer|2022|Persons|75–79|39
Projections|Ureteral cancer|2022|Persons|80–84|26
Projections|Ureteral cancer|2022|Persons|85–89|24
Projections|Ureteral cancer|2022|Persons|90+|9
Projections|Ureteral cancer|2022|Persons|All ages combined|173
Projections|Ureteral cancer|2023|Persons|00–04|0
Projections|Ureteral cancer|2023|Persons|05–09|0
Projections|Ureteral cancer|2023|Persons|10–14|0
Projections|Ureteral cancer|2023|Persons|15–19|0
Projections|Ureteral cancer|2023|Persons|20–24|0
Projections|Ureteral cancer|2023|Persons|25–29|0
Projections|Ureteral cancer|2023|Persons|30–34|0
Projections|Ureteral cancer|2023|Persons|35–39|0
Projections|Ureteral cancer|2023|Persons|40–44|1
Projections|Ureteral cancer|2023|Persons|45–49|1
Projections|Ureteral cancer|2023|Persons|50–54|3
Projections|Ureteral cancer|2023|Persons|55–59|12
Projections|Ureteral cancer|2023|Persons|60–64|20
Projections|Ureteral cancer|2023|Persons|65–69|18
Projections|Ureteral cancer|2023|Persons|70–74|20
Projections|Ureteral cancer|2023|Persons|75–79|41
Projections|Ureteral cancer|2023|Persons|80–84|26
Projections|Ureteral cancer|2023|Persons|85–89|26
Projections|Ureteral cancer|2023|Persons|90+|9
Projections|Ureteral cancer|2023|Persons|All ages combined|177
Actual|Urethral cancer|2019|Males|00–04|0
Actual|Urethral cancer|2019|Males|05–09|0
Actual|Urethral cancer|2019|Males|10–14|0
Actual|Urethral cancer|2019|Males|15–19|0
Actual|Urethral cancer|2019|Males|20–24|0
Actual|Urethral cancer|2019|Males|25–29|1
Actual|Urethral cancer|2019|Males|30–34|0
Actual|Urethral cancer|2019|Males|35–39|0
Actual|Urethral cancer|2019|Males|40–44|0
Actual|Urethral cancer|2019|Males|45–49|1
Actual|Urethral cancer|2019|Males|50–54|2
Actual|Urethral cancer|2019|Males|55–59|0
Actual|Urethral cancer|2019|Males|60–64|3
Actual|Urethral cancer|2019|Males|65–69|3
Actual|Urethral cancer|2019|Males|70–74|5
Actual|Urethral cancer|2019|Males|75–79|4
Actual|Urethral cancer|2019|Males|80–84|3
Actual|Urethral cancer|2019|Males|85–89|2
Actual|Urethral cancer|2019|Males|90+|1
Actual|Urethral cancer|2019|Males|All ages combined|25
Projections|Urethral cancer|2020|Males|00–04|0
Projections|Urethral cancer|2020|Males|05–09|0
Projections|Urethral cancer|2020|Males|10–14|0
Projections|Urethral cancer|2020|Males|15–19|0
Projections|Urethral cancer|2020|Males|20–24|0
Projections|Urethral cancer|2020|Males|25–29|0
Projections|Urethral cancer|2020|Males|30–34|0
Projections|Urethral cancer|2020|Males|35–39|0
Projections|Urethral cancer|2020|Males|40–44|0
Projections|Urethral cancer|2020|Males|45–49|1
Projections|Urethral cancer|2020|Males|50–54|1
Projections|Urethral cancer|2020|Males|55–59|2
Projections|Urethral cancer|2020|Males|60–64|3
Projections|Urethral cancer|2020|Males|65–69|3
Projections|Urethral cancer|2020|Males|70–74|7
Projections|Urethral cancer|2020|Males|75–79|4
Projections|Urethral cancer|2020|Males|80–84|4
Projections|Urethral cancer|2020|Males|85–89|1
Projections|Urethral cancer|2020|Males|90+|1
Projections|Urethral cancer|2020|Males|All ages combined|27
Projections|Urethral cancer|2021|Males|00–04|0
Projections|Urethral cancer|2021|Males|05–09|0
Projections|Urethral cancer|2021|Males|10–14|0
Projections|Urethral cancer|2021|Males|15–19|0
Projections|Urethral cancer|2021|Males|20–24|0
Projections|Urethral cancer|2021|Males|25–29|1
Projections|Urethral cancer|2021|Males|30–34|0
Projections|Urethral cancer|2021|Males|35–39|0
Projections|Urethral cancer|2021|Males|40–44|0
Projections|Urethral cancer|2021|Males|45–49|1
Projections|Urethral cancer|2021|Males|50–54|2
Projections|Urethral cancer|2021|Males|55–59|2
Projections|Urethral cancer|2021|Males|60–64|3
Projections|Urethral cancer|2021|Males|65–69|3
Projections|Urethral cancer|2021|Males|70–74|7
Projections|Urethral cancer|2021|Males|75–79|4
Projections|Urethral cancer|2021|Males|80–84|4
Projections|Urethral cancer|2021|Males|85–89|1
Projections|Urethral cancer|2021|Males|90+|1
Projections|Urethral cancer|2021|Males|All ages combined|29
Projections|Urethral cancer|2022|Males|00–04|0
Projections|Urethral cancer|2022|Males|05–09|0
Projections|Urethral cancer|2022|Males|10–14|0
Projections|Urethral cancer|2022|Males|15–19|0
Projections|Urethral cancer|2022|Males|20–24|0
Projections|Urethral cancer|2022|Males|25–29|1
Projections|Urethral cancer|2022|Males|30–34|0
Projections|Urethral cancer|2022|Males|35–39|0
Projections|Urethral cancer|2022|Males|40–44|0
Projections|Urethral cancer|2022|Males|45–49|1
Projections|Urethral cancer|2022|Males|50–54|2
Projections|Urethral cancer|2022|Males|55–59|2
Projections|Urethral cancer|2022|Males|60–64|3
Projections|Urethral cancer|2022|Males|65–69|3
Projections|Urethral cancer|2022|Males|70–74|7
Projections|Urethral cancer|2022|Males|75–79|4
Projections|Urethral cancer|2022|Males|80–84|4
Projections|Urethral cancer|2022|Males|85–89|1
Projections|Urethral cancer|2022|Males|90+|1
Projections|Urethral cancer|2022|Males|All ages combined|29
Projections|Urethral cancer|2023|Males|00–04|0
Projections|Urethral cancer|2023|Males|05–09|0
Projections|Urethral cancer|2023|Males|10–14|0
Projections|Urethral cancer|2023|Males|15–19|0
Projections|Urethral cancer|2023|Males|20–24|0
Projections|Urethral cancer|2023|Males|25–29|1
Projections|Urethral cancer|2023|Males|30–34|0
Projections|Urethral cancer|2023|Males|35–39|0
Projections|Urethral cancer|2023|Males|40–44|1
Projections|Urethral cancer|2023|Males|45–49|1
Projections|Urethral cancer|2023|Males|50–54|2
Projections|Urethral cancer|2023|Males|55–59|2
Projections|Urethral cancer|2023|Males|60–64|3
Projections|Urethral cancer|2023|Males|65–69|3
Projections|Urethral cancer|2023|Males|70–74|8
Projections|Urethral cancer|2023|Males|75–79|4
Projections|Urethral cancer|2023|Males|80–84|4
Projections|Urethral cancer|2023|Males|85–89|0
Projections|Urethral cancer|2023|Males|90+|1
Projections|Urethral cancer|2023|Males|All ages combined|30
Actual|Urethral cancer|2019|Females|00–04|0
Actual|Urethral cancer|2019|Females|05–09|0
Actual|Urethral cancer|2019|Females|10–14|0
Actual|Urethral cancer|2019|Females|15–19|0
Actual|Urethral cancer|2019|Females|20–24|0
Actual|Urethral cancer|2019|Females|25–29|0
Actual|Urethral cancer|2019|Females|30–34|0
Actual|Urethral cancer|2019|Females|35–39|0
Actual|Urethral cancer|2019|Females|40–44|0
Actual|Urethral cancer|2019|Females|45–49|1
Actual|Urethral cancer|2019|Females|50–54|1
Actual|Urethral cancer|2019|Females|55–59|2
Actual|Urethral cancer|2019|Females|60–64|0
Actual|Urethral cancer|2019|Females|65–69|0
Actual|Urethral cancer|2019|Females|70–74|0
Actual|Urethral cancer|2019|Females|75–79|1
Actual|Urethral cancer|2019|Females|80–84|3
Actual|Urethral cancer|2019|Females|85–89|1
Actual|Urethral cancer|2019|Females|90+|1
Actual|Urethral cancer|2019|Females|All ages combined|10
Projections|Urethral cancer|2020|Females|00–04|0
Projections|Urethral cancer|2020|Females|05–09|0
Projections|Urethral cancer|2020|Females|10–14|0
Projections|Urethral cancer|2020|Females|15–19|0
Projections|Urethral cancer|2020|Females|20–24|0
Projections|Urethral cancer|2020|Females|25–29|0
Projections|Urethral cancer|2020|Females|30–34|0
Projections|Urethral cancer|2020|Females|35–39|0
Projections|Urethral cancer|2020|Females|40–44|0
Projections|Urethral cancer|2020|Females|45–49|1
Projections|Urethral cancer|2020|Females|50–54|0
Projections|Urethral cancer|2020|Females|55–59|1
Projections|Urethral cancer|2020|Females|60–64|2
Projections|Urethral cancer|2020|Females|65–69|0
Projections|Urethral cancer|2020|Females|70–74|1
Projections|Urethral cancer|2020|Females|75–79|3
Projections|Urethral cancer|2020|Females|80–84|3
Projections|Urethral cancer|2020|Females|85–89|1
Projections|Urethral cancer|2020|Females|90+|1
Projections|Urethral cancer|2020|Females|All ages combined|13
Projections|Urethral cancer|2021|Females|00–04|0
Projections|Urethral cancer|2021|Females|05–09|0
Projections|Urethral cancer|2021|Females|10–14|0
Projections|Urethral cancer|2021|Females|15–19|0
Projections|Urethral cancer|2021|Females|20–24|0
Projections|Urethral cancer|2021|Females|25–29|0
Projections|Urethral cancer|2021|Females|30–34|0
Projections|Urethral cancer|2021|Females|35–39|0
Projections|Urethral cancer|2021|Females|40–44|0
Projections|Urethral cancer|2021|Females|45–49|1
Projections|Urethral cancer|2021|Females|50–54|0
Projections|Urethral cancer|2021|Females|55–59|1
Projections|Urethral cancer|2021|Females|60–64|2
Projections|Urethral cancer|2021|Females|65–69|0
Projections|Urethral cancer|2021|Females|70–74|1
Projections|Urethral cancer|2021|Females|75–79|3
Projections|Urethral cancer|2021|Females|80–84|3
